scheme,replicate,k,bootstrap_n,n_components,ari_vs_baseline,matched_jaccard_vs_baseline,silhouette
household_bootstrap,91,4,5605,9,0.38811501146839067,0.5520008473718521,0.12050997033542608
household_bootstrap,91,5,5605,9,0.9478092322508059,0.9533040168568497,0.1251922700366806
household_bootstrap,91,6,5605,9,0.6761714994448381,0.6418740626049093,0.12048015071339038
household_bootstrap,91,7,5605,9,0.5910603882180618,0.6395309515431185,0.12184578512397874
household_bootstrap,91,8,5605,9,0.6274919753743398,0.6712701398481917,0.12380884335201273
household_bootstrap,92,2,5605,9,0.956928152489567,0.9782255073024744,0.15228812887091187
household_bootstrap,92,3,5605,9,0.238586955940572,0.36788745632257297,0.1322246800338336
household_bootstrap,92,4,5605,9,0.4153626896640239,0.5808822306110286,0.13067631902244461
household_bootstrap,92,5,5605,9,0.9427427843488171,0.9475665932388366,0.12212045639881672
household_bootstrap,92,6,5605,9,0.6769097991198532,0.6272233213987898,0.12279191418301466
household_bootstrap,92,7,5605,9,0.6265389801318211,0.6786210155591862,0.12532315639433902
household_bootstrap,92,8,5605,9,0.5861808209319324,0.715379847409209,0.1258010276776376
household_bootstrap,93,2,5605,9,0.980110424332144,0.9899206324252929,0.15065859262883421
household_bootstrap,93,3,5605,9,0.9509951406971942,0.9628235734175522,0.13082652185315027
household_bootstrap,93,4,5605,9,0.9346343437701734,0.9407896552410291,0.12768963114126586
household_bootstrap,93,5,5605,9,0.8032897090894072,0.8198469412857531,0.12349093440327162
household_bootstrap,93,6,5605,9,0.6653562629149332,0.6066750902513601,0.12146988555145344
household_bootstrap,93,7,5605,9,0.6645494135657922,0.7059479109705584,0.1228602635874218
household_bootstrap,93,8,5605,9,0.6491007186301966,0.6790531679167503,0.12284089964062582
household_bootstrap,94,2,5605,9,0.9786981353935037,0.9892196437795335,0.14616476787745938
household_bootstrap,94,3,5605,9,0.2341258713865785,0.3591095130862246,0.1243565957729929
household_bootstrap,94,4,5605,9,0.37504510287144416,0.5370212469353509,0.12200476051852521
household_bootstrap,94,5,5605,9,0.9291169226239944,0.9349401444045828,0.12206907832603625
household_bootstrap,94,6,5605,9,0.9233394070688983,0.9055859390369725,0.12373983663721143
household_bootstrap,94,7,5605,9,0.6139711674867362,0.6942155146429476,0.12380622975654325
household_bootstrap,94,8,5605,9,0.5635536175070581,0.6908597134402945,0.12628080807843206
household_bootstrap,95,2,5605,9,0.9730563039823646,0.9863636363636363,0.14611543096364926
household_bootstrap,95,3,5605,9,0.9713607924650038,0.9786960537154145,0.1299705806325084
household_bootstrap,95,4,5605,9,0.38083385038736295,0.5413945214502183,0.12622802843250566
household_bootstrap,95,5,5605,9,0.9040869411348154,0.9109028196794575,0.1299930857413018
household_bootstrap,95,6,5605,9,0.6997603101004665,0.6525757430880962,0.1292653254222316
household_bootstrap,95,7,5605,9,0.9097469539927304,0.91482139951797,0.1337767133622073
household_bootstrap,95,8,5605,9,0.896722087087608,0.8954982815704127,0.12980467879006174
household_bootstrap,96,2,5605,9,0.9709444536696464,0.9852873974075526,0.15483380283337858
household_bootstrap,96,3,5605,9,0.22965503364726914,0.3618469922995957,0.13483110560252168
household_bootstrap,96,4,5605,9,0.4096494222004715,0.581551729716833,0.12729628993646866
household_bootstrap,96,5,5605,9,0.9126039715347347,0.9222627125802119,0.12413941463750183
household_bootstrap,96,6,5605,9,0.525630233009132,0.5237934553429574,0.12611884312566474
household_bootstrap,96,7,5605,9,0.9325557739593708,0.9201844093871723,0.1259808669563859
household_bootstrap,96,8,5605,9,0.7319022311994208,0.7039382985028233,0.12394232221199132
household_bootstrap,97,2,5605,9,0.9646247346698295,0.9821076600603486,0.14841790387303092
household_bootstrap,97,3,5605,9,0.9672987423651891,0.9749484070447259,0.1264183513391283
household_bootstrap,97,4,5605,9,0.8976617711333245,0.9163282986574758,0.12380575431385432
household_bootstrap,97,5,5605,9,0.9301951066567792,0.9416554325790637,0.12331490590172678
household_bootstrap,97,6,5605,9,0.7023667745449317,0.6520929523515778,0.12201995242884749
household_bootstrap,97,7,5605,9,0.9431860516436528,0.9379205793350389,0.12508248579974368
household_bootstrap,97,8,5605,9,0.9185461124507489,0.9095759707959417,0.1265424469694823
household_bootstrap,98,2,5605,9,0.9786978786420982,0.9892144357743097,0.14848153402684186
household_bootstrap,98,3,5605,9,0.23576801126144828,0.3590636003845078,0.12869215418457555
household_bootstrap,98,4,5605,9,0.4052869803602574,0.5639276717162871,0.12358249687549133
household_bootstrap,98,5,5605,9,0.9026486981829528,0.9131525495409779,0.11576247848702084
household_bootstrap,98,6,5605,9,0.706574910902518,0.6571884995654851,0.1202370030810838
household_bootstrap,98,7,5605,9,0.9223617535532503,0.9087408201860943,0.12033343163861955
household_bootstrap,98,8,5605,9,0.83521108753611,0.8461986983017273,0.12769190253883758
household_bootstrap,99,2,5605,9,0.9618210918354042,0.9806673119626488,0.15851710606577102
household_bootstrap,99,3,5605,9,0.23583666921360705,0.36951030032116483,0.13491286814549186
household_bootstrap,99,4,5605,9,0.45132505753103996,0.6164138513137274,0.1322615599984383
household_bootstrap,99,5,5605,9,0.9405122851975075,0.9459593929096984,0.13177027916168493
household_bootstrap,99,6,5605,9,0.7534869366418467,0.6934607179899833,0.13361211112559526
household_bootstrap,99,7,5605,9,0.4934947583899175,0.5031176418486487,0.12614614095124346
household_bootstrap,99,8,5605,9,0.9064388940244545,0.9187547462669186,0.13108299123337613
household_bootstrap,100,2,5605,9,0.9688360244347297,0.9842351701913579,0.156121177439361
household_bootstrap,100,3,5605,9,0.9675935947920259,0.974585073566966,0.13568232464744023
household_bootstrap,100,4,5605,9,0.9363173684604555,0.9447490333269525,0.13105156059304338
household_bootstrap,100,5,5605,9,0.9157776741863408,0.9238114425849547,0.1306666404418447
household_bootstrap,100,6,5605,9,0.6560495005252517,0.6108241101890296,0.12747100780306236
household_bootstrap,100,7,5605,9,0.5149277624692495,0.5107661523435688,0.12145141954656014
household_bootstrap,100,8,5605,9,0.7366971756486517,0.7108425506356344,0.1266231484318979
climate_profile_bootstrap,1,2,5883,9,0.8836696906017079,0.9412590258775133,0.1495684154025917
climate_profile_bootstrap,1,3,5883,9,0.9180564688793539,0.9365401931923891,0.13315889715517545
climate_profile_bootstrap,1,4,5883,9,0.8171005643389495,0.856641297468991,0.13043659958008721
climate_profile_bootstrap,1,5,5883,9,0.6734260881364733,0.704150007138891,0.1359522339486799
climate_profile_bootstrap,1,6,5883,9,0.6567437709258022,0.7173982304395613,0.1355039789834282
climate_profile_bootstrap,1,7,5883,9,0.6453687996165423,0.6726275262341727,0.12360165190393847
climate_profile_bootstrap,1,8,5883,9,0.4934542453657205,0.4997179451039557,0.12461223458425705
climate_profile_bootstrap,2,2,5975,9,0.8550085811096957,0.9260350860443584,0.1456540392944006
climate_profile_bootstrap,2,3,5975,9,0.34799558067124853,0.4536646134125175,0.13210690824843646
climate_profile_bootstrap,2,4,5975,9,0.35067110827635517,0.48536741531842637,0.1265755534393256
climate_profile_bootstrap,2,5,5975,9,0.8302610933251194,0.8345494851905692,0.12464046103013207
climate_profile_bootstrap,2,6,5975,9,0.544947594903719,0.553781769951983,0.11984541919512105
climate_profile_bootstrap,2,7,5975,9,0.48300123896564384,0.4676891842508851,0.11927336691265321
climate_profile_bootstrap,2,8,5975,9,0.6321316603711309,0.6430337504444024,0.11586270046722037
climate_profile_bootstrap,3,2,5727,9,0.9264456650972341,0.9627604115876705,0.14588048521552452
climate_profile_bootstrap,3,3,5727,9,0.22680021116120902,0.3584923614578273,0.11623791966896523
climate_profile_bootstrap,3,4,5727,9,0.8397083106863655,0.8764054000773469,0.11185687845580494
climate_profile_bootstrap,3,5,5727,9,0.8846434571498007,0.8980850517092378,0.11797855881030825
climate_profile_bootstrap,3,6,5727,9,0.6832888930720901,0.6332650496481262,0.11363095878726634
climate_profile_bootstrap,3,7,5727,9,0.5878103830071325,0.6008796399659443,0.11741103747939899
climate_profile_bootstrap,3,8,5727,9,0.6120205659667621,0.6435098750696547,0.1206214922606913
climate_profile_bootstrap,4,2,5053,9,0.9168460404082924,0.9578147730911222,0.15572463072569717
climate_profile_bootstrap,4,3,5053,9,0.3897696246855446,0.5442638007295212,0.13353394536330185
climate_profile_bootstrap,4,4,5053,9,0.38621747068311985,0.550766805151683,0.1204005061377744
climate_profile_bootstrap,4,5,5053,9,0.4408055659383023,0.608776427361608,0.1063174437250556
climate_profile_bootstrap,4,6,5053,9,0.4327578479963947,0.6173233951990392,0.10990552032650919
climate_profile_bootstrap,4,7,5053,9,0.6466291295400213,0.6834284318303384,0.11599252499037592
climate_profile_bootstrap,4,8,5053,9,0.481570993005294,0.5375002646116951,0.11553318506440367
climate_profile_bootstrap,5,2,6388,9,0.9134236873918858,0.9559504876725158,0.15532912589889475
climate_profile_bootstrap,5,3,6388,9,0.2734692811197799,0.4109858242169894,0.12221326406035002
climate_profile_bootstrap,5,4,6388,9,0.3202905440369449,0.40327942153369206,0.12060698809500534
climate_profile_bootstrap,5,5,6388,9,0.4899033026889336,0.6348473318739305,0.11642965768877724
climate_profile_bootstrap,5,6,6388,9,0.37830568634879047,0.4688844143029331,0.1165660238384456
climate_profile_bootstrap,5,7,6388,9,0.33679265628186467,0.4234566749180436,0.11775098752419223
climate_profile_bootstrap,5,8,6388,9,0.5383968517139621,0.6377161811414869,0.12497104236744329
climate_profile_bootstrap,6,2,5447,9,0.9395444090642027,0.9693377839424728,0.15840364530473802
climate_profile_bootstrap,6,3,5447,9,0.8589696885659738,0.8876776434936903,0.13527182218317932
climate_profile_bootstrap,6,4,5447,9,0.8037984736607579,0.8362639047788432,0.1301559869317377
climate_profile_bootstrap,6,5,5447,9,0.8382316782732132,0.8540887056510794,0.1350798003282954
climate_profile_bootstrap,6,6,5447,9,0.7139064417389557,0.6511282025583444,0.12551408557124435
climate_profile_bootstrap,6,7,5447,9,0.47545863337999544,0.4800596015026611,0.14253667648527138
climate_profile_bootstrap,6,8,5447,9,0.6374203499797407,0.6871358463506401,0.13144448957566965
climate_profile_bootstrap,7,2,4884,9,0.9333285825043135,0.9662219946651336,0.14213673983227362
climate_profile_bootstrap,7,3,4884,9,0.35914134905633954,0.47037835046659593,0.13263271166957435
climate_profile_bootstrap,7,4,4884,9,0.3740147188855555,0.5117312384333489,0.12469950757831313
climate_profile_bootstrap,7,5,4884,9,0.8042041746550125,0.8327563053093266,0.12694388910285168
climate_profile_bootstrap,7,6,4884,9,0.7646037560194114,0.7847851527467339,0.12981117691749225
climate_profile_bootstrap,7,7,4884,9,0.4158799022194742,0.5436389319912371,0.12399909904247786
climate_profile_bootstrap,7,8,4884,9,0.6486129290341717,0.6573363115207937,0.13023706690571982
climate_profile_bootstrap,8,2,4331,9,0.9188953554411073,0.9588078409329034,0.14820183959480335
climate_profile_bootstrap,8,3,4331,9,0.3343176059067983,0.5177178409901594,0.1258722555501985
climate_profile_bootstrap,8,4,4331,9,0.3536825512451603,0.5291759530565892,0.11795119591671366
climate_profile_bootstrap,8,5,4331,9,0.34697840177479333,0.48167812809189564,0.10778729450449363
climate_profile_bootstrap,8,6,4331,9,0.6167149300104315,0.5881413415228955,0.11136051601072833
climate_profile_bootstrap,8,7,4331,9,0.48567571554988603,0.48611541931232455,0.11724220649491035
climate_profile_bootstrap,8,8,4331,9,0.5365897054725948,0.6126805828355242,0.12263757443814646
climate_profile_bootstrap,9,2,6240,9,0.9492562866819256,0.9742394621309808,0.1499825349732797
climate_profile_bootstrap,9,3,6240,9,0.34574627604024233,0.5048030654039227,0.13328193525384052
climate_profile_bootstrap,9,4,6240,9,0.39439112044654673,0.5533655831940782,0.1285572712937466
climate_profile_bootstrap,9,5,6240,9,0.39254893231100957,0.5088789020805031,0.1166609348734318
climate_profile_bootstrap,9,6,6240,9,0.6628299083398179,0.612388146647334,0.11955981863968496
climate_profile_bootstrap,9,7,6240,9,0.6748749914223456,0.7005137228308015,0.12365066217489637
climate_profile_bootstrap,9,8,6240,9,0.5220316690354575,0.6134403790491564,0.1324595234678724
climate_profile_bootstrap,10,2,5377,9,0.9590218776964091,0.9792366881261474,0.1547605669182649
climate_profile_bootstrap,10,3,5377,9,0.2364161936647342,0.3606770633976963,0.12919821209404433
climate_profile_bootstrap,10,4,5377,9,0.4116036573935334,0.5655027467200218,0.1263507755293065
climate_profile_bootstrap,10,5,5377,9,0.4165787547298045,0.5329167101658088,0.1117040308955557
climate_profile_bootstrap,10,6,5377,9,0.40751531104855665,0.48718319272254024,0.10770926707965853
climate_profile_bootstrap,10,7,5377,9,0.7574213414896391,0.6857299307040888,0.1194680822952198
climate_profile_bootstrap,10,8,5377,9,0.706388701817015,0.6698918683238038,0.1177387389785999
climate_profile_bootstrap,11,2,5502,9,0.8944154586100803,0.9462606405361408,0.14281056927862015
climate_profile_bootstrap,11,3,5502,9,0.34870166513079986,0.4900801987901648,0.12859549597293454
climate_profile_bootstrap,11,4,5502,9,0.36740883400037894,0.5191314378940531,0.130193987039029
climate_profile_bootstrap,11,5,5502,9,0.4956995560144413,0.6635260278892728,0.12665727208437516
climate_profile_bootstrap,11,6,5502,9,0.4001085349053126,0.48959000927514745,0.11699666505964428
climate_profile_bootstrap,11,7,5502,9,0.41065395807677646,0.5785927462750816,0.1274560485353322
climate_profile_bootstrap,11,8,5502,9,0.44276295888451817,0.5359164819524903,0.12784530413730313
climate_profile_bootstrap,12,2,4837,9,0.9374697191061889,0.9682894211217137,0.1495320321805803
climate_profile_bootstrap,12,3,4837,9,0.920012598690436,0.9361741595947398,0.13848397849565316
climate_profile_bootstrap,12,4,4837,9,0.859259513236439,0.8759939597944424,0.13259039810757464
climate_profile_bootstrap,12,5,4837,9,0.6553915960350964,0.6853567739067091,0.12513708773144608
climate_profile_bootstrap,12,6,4837,9,0.5246588821136271,0.49608881590913584,0.11968648903416894
climate_profile_bootstrap,12,7,4837,9,0.49145684827104297,0.5497762584966723,0.12607076766703945
climate_profile_bootstrap,12,8,4837,9,0.6291438755783486,0.6681645004109653,0.12937209153313894
climate_profile_bootstrap,13,2,5238,9,0.8504404682957598,0.9245525445850673,0.1657647443381399
climate_profile_bootstrap,13,3,5238,9,0.7878363628067342,0.8422698587671115,0.13896567170780405
climate_profile_bootstrap,13,4,5238,9,0.7156441472487014,0.8039929993868313,0.1290327810980425
climate_profile_bootstrap,13,5,5238,9,0.6238005196382723,0.6738507483066443,0.12300958224732438
climate_profile_bootstrap,13,6,5238,9,0.4752573204649877,0.4828359556946928,0.12480096679065313
climate_profile_bootstrap,13,7,5238,9,0.4201625571522579,0.5087281671922296,0.1269666478359996
climate_profile_bootstrap,13,8,5238,9,0.5655942596795568,0.5908662428132834,0.12517541366644327
climate_profile_bootstrap,14,2,5898,10,0.9154905139672123,0.9573459622273337,0.14074210630368675
climate_profile_bootstrap,14,3,5898,10,0.6274001467964206,0.6821368038496148,0.10955540937991591
climate_profile_bootstrap,14,4,5898,10,0.485911187699648,0.4860166324674541,0.12151279122266716
climate_profile_bootstrap,14,5,5898,10,0.6000257144440995,0.6345685463708615,0.11950933269714703
climate_profile_bootstrap,14,6,5898,10,0.6125866473785617,0.6746143829676936,0.12216703021776708
climate_profile_bootstrap,14,7,5898,10,0.5003647518641232,0.5862228690504956,0.11770532124399635
climate_profile_bootstrap,14,8,5898,10,0.6298426799149788,0.7233216917580741,0.12154360194906622
climate_profile_bootstrap,15,2,4625,9,0.9702405949045312,0.984920729784442,0.15048095491475183
climate_profile_bootstrap,15,3,4625,9,0.9320373542798601,0.9465302125180487,0.1356935602291134
climate_profile_bootstrap,15,4,4625,9,0.8837776925491424,0.904577900447287,0.13191852553275824
climate_profile_bootstrap,15,5,4625,9,0.80989843194581,0.817989775312226,0.12665067761945603
climate_profile_bootstrap,15,6,4625,9,0.644950594884871,0.5862253537857147,0.1286859477333333
climate_profile_bootstrap,15,7,4625,9,0.6451485321071161,0.6009590433365117,0.12888288074743987
climate_profile_bootstrap,15,8,4625,9,0.8389465992022769,0.8486541969207211,0.1256776135365908
climate_profile_bootstrap,16,2,6244,9,0.8709672045951649,0.9348662059028523,0.14236919549252958
climate_profile_bootstrap,16,3,6244,9,0.8530167953839828,0.8838716113968093,0.1272242753912857
climate_profile_bootstrap,16,4,6244,9,0.48499709765319254,0.6523678067145148,0.12118311760747527
climate_profile_bootstrap,16,5,6244,9,0.3698722611497114,0.4791290167869627,0.11988603277307638
climate_profile_bootstrap,16,6,6244,9,0.5744317196629005,0.5246164478668248,0.12322324000097655
climate_profile_bootstrap,16,7,6244,9,0.3729707383747927,0.5318658041486761,0.11262025135836547
climate_profile_bootstrap,16,8,6244,9,0.6351807588619097,0.6845726177984409,0.12120161607577393
climate_profile_bootstrap,17,2,6100,9,0.9381641098173031,0.9686978515168594,0.14621462371717023
climate_profile_bootstrap,17,3,6100,9,0.23618850094265517,0.3682986449790057,0.12809796551134192
climate_profile_bootstrap,17,4,6100,9,0.8515145759387318,0.8617085796310839,0.13517420599346297
climate_profile_bootstrap,17,5,6100,9,0.6381913138048951,0.6642052357960962,0.12865291567567239
climate_profile_bootstrap,17,6,6100,9,0.5083171257536897,0.48590049096096727,0.1283024783482953
climate_profile_bootstrap,17,7,6100,9,0.43606751329090837,0.48320395601782085,0.13041228749013975
climate_profile_bootstrap,17,8,6100,9,0.5290386413772563,0.5280092601753997,0.12854502933907166
climate_profile_bootstrap,18,2,5822,9,0.9737597892729978,0.9867032281077225,0.13782580766374336
climate_profile_bootstrap,18,3,5822,9,0.3248182802598954,0.4927490822867555,0.1326748909016456
climate_profile_bootstrap,18,4,5822,9,0.3885632703317344,0.5476626891195463,0.12684210934145637
climate_profile_bootstrap,18,5,5822,9,0.3639517516741704,0.5129363041283448,0.11557784006927596
climate_profile_bootstrap,18,6,5822,9,0.39308568953133555,0.4749434398094307,0.12107846701673199
climate_profile_bootstrap,18,7,5822,9,0.4557518038152597,0.6166241081199882,0.1224353608183042
climate_profile_bootstrap,18,8,5822,9,0.5398058316586389,0.6550972074045811,0.12951538897212775
climate_profile_bootstrap,19,2,5801,9,0.9492626351276071,0.974364126937536,0.1550668852874784
climate_profile_bootstrap,19,3,5801,9,0.2827075777155884,0.4274617472596567,0.13102138480286044
climate_profile_bootstrap,19,4,5801,9,0.31982672404253965,0.48053718480008345,0.12343949162616497
climate_profile_bootstrap,19,5,5801,9,0.5471676336519533,0.6849641064539184,0.12409079317719397
climate_profile_bootstrap,19,6,5801,9,0.5360431134272398,0.6772030478851225,0.12635213733458356
climate_profile_bootstrap,19,7,5801,9,0.40612094322344006,0.5738433789171226,0.12692068397070044
climate_profile_bootstrap,19,8,5801,9,0.613025307427228,0.6260924539260533,0.13092653896432613
climate_profile_bootstrap,20,2,5800,9,0.9541363777419319,0.9768038317262908,0.14003669009307734
climate_profile_bootstrap,20,3,5800,9,0.95218119987056,0.9624187203796875,0.12611364276299597
climate_profile_bootstrap,20,4,5800,9,0.8984782743094312,0.9045908224957775,0.12146339438483716
climate_profile_bootstrap,20,5,5800,9,0.6659612674111989,0.6929458252551841,0.12217556606129912
climate_profile_bootstrap,20,6,5800,9,0.6663542367239985,0.7207465303785975,0.1262021360284619
climate_profile_bootstrap,20,7,5800,9,0.6106693883870165,0.6765379551044404,0.1259829068768028
climate_profile_bootstrap,20,8,5800,9,0.8559937827641443,0.8711650877105652,0.12742069714951462
climate_profile_bootstrap,21,2,5857,9,0.9216331763173213,0.9601673768437481,0.14804137585284713
climate_profile_bootstrap,21,3,5857,9,0.186432997971633,0.38954537176645343,0.10552120738936731
climate_profile_bootstrap,21,4,5857,9,0.3474378559538212,0.5066346995781242,0.12039723359656983
climate_profile_bootstrap,21,5,5857,9,0.9068434786402408,0.9178624898637461,0.12988209819005436
climate_profile_bootstrap,21,6,5857,9,0.39505588012265924,0.4878698035784872,0.1247226691745887
climate_profile_bootstrap,21,7,5857,9,0.6710906964387946,0.678539275525704,0.12652035856576685
climate_profile_bootstrap,21,8,5857,9,0.6260880671236084,0.6531397047035616,0.1324359007043871
climate_profile_bootstrap,22,2,6295,9,0.9485631617213102,0.9739302013649074,0.14402251865426874
climate_profile_bootstrap,22,3,6295,9,0.4108310480899877,0.5746067853405011,0.12777520114080815
climate_profile_bootstrap,22,4,6295,9,0.4119210926688088,0.5822089308525802,0.11559761353478186
climate_profile_bootstrap,22,5,6295,9,0.8545611403945109,0.8671326517853105,0.1203020155368531
climate_profile_bootstrap,22,6,6295,9,0.6728114584472272,0.6264517072619671,0.1188211830447374
climate_profile_bootstrap,22,7,6295,9,0.5514336522994814,0.6180198376473068,0.1200168004176869
climate_profile_bootstrap,22,8,6295,9,0.7435077161467815,0.7677837123503979,0.1210214503279545
climate_profile_bootstrap,23,2,5586,9,0.9202621741271547,0.9594596308793442,0.15941037714077946
climate_profile_bootstrap,23,3,5586,9,0.32719438004011786,0.45230153764318776,0.14849058722051695
climate_profile_bootstrap,23,4,5586,9,0.36287692131612254,0.5112515308410264,0.13671988435190233
climate_profile_bootstrap,23,5,5586,9,0.5122948469399201,0.6824791442104765,0.13160543941912278
climate_profile_bootstrap,23,6,5586,9,0.3553823334860047,0.4518426018814358,0.12711759014043825
climate_profile_bootstrap,23,7,5586,9,0.7947435675137907,0.8342922924563332,0.13299535586815114
climate_profile_bootstrap,23,8,5586,9,0.5119826882868747,0.5451089315390998,0.13042843208853389
climate_profile_bootstrap,24,2,5111,9,0.9471730388670485,0.9732256526907088,0.1614932394230259
climate_profile_bootstrap,24,3,5111,9,0.34175590314294807,0.4897386219288369,0.1312488322086797
climate_profile_bootstrap,24,4,5111,9,0.35233914495399,0.510578526990176,0.12583815643531446
climate_profile_bootstrap,24,5,5111,9,0.47376249332951764,0.6432911785815001,0.12266010024571887
climate_profile_bootstrap,24,6,5111,9,0.6710865581372927,0.6191706628059905,0.12404350917489874
climate_profile_bootstrap,24,7,5111,9,0.5777776576912623,0.6366222529509923,0.13592284070668417
climate_profile_bootstrap,24,8,5111,9,0.8522521590778674,0.8593702047054285,0.13591558367839554
climate_profile_bootstrap,25,2,6304,9,0.839229565101805,0.9178858146129265,0.1459684199282653
climate_profile_bootstrap,25,3,6304,9,0.2994669660827863,0.43351767007994907,0.12403174190278309
climate_profile_bootstrap,25,4,6304,9,0.3562971436155873,0.5013169611707581,0.11809920090929858
climate_profile_bootstrap,25,5,6304,9,0.4295445647608721,0.6138260690621239,0.12073504441564537
climate_profile_bootstrap,25,6,6304,9,0.41995374732013907,0.6264027431225258,0.12242308175050186
climate_profile_bootstrap,25,7,6304,9,0.36748492209866745,0.5393897347566721,0.1270417491933446
climate_profile_bootstrap,25,8,6304,9,0.5289114232765412,0.6371103617343257,0.13177038989142756
climate_profile_bootstrap,26,2,5312,9,0.8301565810469573,0.9143048026009695,0.15414171976200572
climate_profile_bootstrap,26,3,5312,9,0.8343658615182873,0.8705886255137578,0.13166416482485607
climate_profile_bootstrap,26,4,5312,9,0.41135819063776585,0.5257870348576613,0.10240925649277509
climate_profile_bootstrap,26,5,5312,9,0.45711621814060477,0.6074487394279819,0.10286384296060459
climate_profile_bootstrap,26,6,5312,9,0.383952684258509,0.4664489324699968,0.10260052111234313
climate_profile_bootstrap,26,7,5312,9,0.5078872287799359,0.6780979178069791,0.1060917521231323
climate_profile_bootstrap,26,8,5312,9,0.4680142040981196,0.6115048122250512,0.10789427258318936
climate_profile_bootstrap,27,2,5567,9,0.8636589301249946,0.9312794082605813,0.15270761149291553
climate_profile_bootstrap,27,3,5567,9,0.9159681773389738,0.9353677702942517,0.12967319750152284
climate_profile_bootstrap,27,4,5567,9,0.9069134426755071,0.9157993431323296,0.1259821925345172
climate_profile_bootstrap,27,5,5567,9,0.6428925033982652,0.6526133266949186,0.12260901069079498
climate_profile_bootstrap,27,6,5567,9,0.546187472729413,0.5073438901301793,0.12603675246885718
climate_profile_bootstrap,27,7,5567,9,0.3825961585859566,0.3802222376087512,0.12525075367247065
climate_profile_bootstrap,27,8,5567,9,0.6123442973809026,0.6344949513038873,0.1288600167084664
climate_profile_bootstrap,28,2,5909,9,0.9527385652430801,0.9760265417366689,0.15085041191015017
climate_profile_bootstrap,28,3,5909,9,0.9304961529310559,0.9454153096076096,0.12577993287140954
climate_profile_bootstrap,28,4,5909,9,0.8987252649587026,0.9221005630476108,0.11965103892758681
climate_profile_bootstrap,28,5,5909,9,0.8359504005740392,0.8451504527088016,0.11412349734558064
climate_profile_bootstrap,28,6,5909,9,0.6392680186356963,0.5924748097181834,0.11583288776411195
climate_profile_bootstrap,28,7,5909,9,0.5386781179298464,0.5768090374582996,0.11774583758986958
climate_profile_bootstrap,28,8,5909,9,0.8457426107831528,0.8659375948187956,0.12119370079996916
climate_profile_bootstrap,29,2,5308,9,0.9113867057694759,0.9550698303678777,0.15302040310533022
climate_profile_bootstrap,29,3,5308,9,0.8089858547149817,0.8475910820773841,0.12471050183979465
climate_profile_bootstrap,29,4,5308,9,0.5175265110774604,0.49850439748095215,0.12631696816904056
climate_profile_bootstrap,29,5,5308,9,0.8103989026413067,0.8229475146197472,0.12691011329069482
climate_profile_bootstrap,29,6,5308,9,0.638924623693439,0.5774788016000563,0.12764565990594254
climate_profile_bootstrap,29,7,5308,9,0.5014665494261163,0.4831753726573273,0.128906180688524
climate_profile_bootstrap,29,8,5308,9,0.8125479812624652,0.81755524170856,0.132501771675632
climate_profile_bootstrap,30,2,5298,9,0.9216346032613153,0.9601924774634754,0.15404211097471188
climate_profile_bootstrap,30,3,5298,9,0.8868747429350656,0.9102948725027303,0.12730331874106984
climate_profile_bootstrap,30,4,5298,9,0.8932400517576101,0.911574024836664,0.11837196366985918
climate_profile_bootstrap,30,5,5298,9,0.6505119075060939,0.6834674441975532,0.10984036803060412
climate_profile_bootstrap,30,6,5298,9,0.571254317850969,0.5288403670177141,0.11621393600386669
climate_profile_bootstrap,30,7,5298,9,0.4216863093738208,0.4037466811898468,0.11959689256162169
climate_profile_bootstrap,30,8,5298,9,0.6955564532113532,0.7444512684833573,0.12363214590080358
climate_profile_bootstrap,31,2,5537,9,0.9291908446918523,0.9640514465040817,0.14795729017274237
climate_profile_bootstrap,31,3,5537,9,0.3277925322315781,0.48057129975808616,0.12244714191911307
climate_profile_bootstrap,31,4,5537,9,0.3775788096415738,0.5376175464841767,0.12291628220711863
climate_profile_bootstrap,31,5,5537,9,0.39117660662116177,0.49792036804716633,0.11441618379934858
climate_profile_bootstrap,31,6,5537,9,0.3676381028841449,0.4716656423255039,0.1173402423556008
climate_profile_bootstrap,31,7,5537,9,0.6129586571576301,0.6451199348266996,0.12743495114983508
climate_profile_bootstrap,31,8,5537,9,0.5928568016676777,0.6119168658239458,0.12405372257607872
climate_profile_bootstrap,32,2,6471,9,0.9319477033495925,0.9654859888817626,0.15147317629571666
climate_profile_bootstrap,32,3,6471,9,0.9229626418905806,0.9409056014822953,0.11917282757751893
climate_profile_bootstrap,32,4,6471,9,0.9383430266355248,0.9491293541502438,0.11413294918562125
climate_profile_bootstrap,32,5,6471,9,0.6559421117477674,0.68766307857196,0.11273102311801592
climate_profile_bootstrap,32,6,6471,9,0.5440831347622709,0.5148298735792268,0.10303474584941065
climate_profile_bootstrap,32,7,6471,9,0.43259961675345,0.5081801407519422,0.11472372470528477
climate_profile_bootstrap,32,8,6471,9,0.582770024384111,0.6227994169347313,0.1166938427607874
climate_profile_bootstrap,33,2,6377,9,0.8923956154349378,0.9453117505862999,0.14925819928370546
climate_profile_bootstrap,33,3,6377,9,0.3296257457469481,0.45605412973759485,0.13438911313674726
climate_profile_bootstrap,33,4,6377,9,0.5278984371975176,0.5062639316775875,0.12682181084906116
climate_profile_bootstrap,33,5,6377,9,0.8219091858386446,0.8385642973224089,0.1323220911012953
climate_profile_bootstrap,33,6,6377,9,0.7771546673839254,0.8079413571769288,0.12992842383862513
