hhid2,a10,a11,a13,a14,a15,a23,flood_affected,flood_depth_ft_mean,clim_aus_wind_avg,clim_aman_wind_avg,clim_boro_wind_avg,clim_aus_evapotrans_avg,clim_aman_evapotrans_avg,clim_boro_evapotrans_avg,n_occ_agri_own,n_occ_agri_labour,dependency_ratio,hh_size,mealdays_total_7d,income_per_capita_monthly,mean_edu_years_adults,adult_literacy_rate,livelihood_diversity,any_nonfarm_agri_work,land_cultivable_decimal,has_current_loan,agricultural_occupation_dependence,meals_per_person_week,seasonal_wind_avg,seasonal_evapotranspiration_avg,has_current_loan_binary,adult_illiteracy_rate,flood_affected_norm,flood_depth_ft_mean_norm,seasonal_wind_avg_norm,seasonal_evapotranspiration_avg_norm,agricultural_occupation_dependence_norm,dependency_ratio_norm,hh_size_norm,meals_per_person_week_norm,income_per_capita_monthly_norm,mean_edu_years_adults_norm,adult_illiteracy_rate_norm,livelihood_diversity_norm,any_nonfarm_agri_work_norm,land_cultivable_decimal_norm,has_current_loan_binary_norm,exposure_score,exposure_n_indicators,sensitivity_score,sensitivity_n_indicators,adaptive_capacity_vulnerability_score,adaptive_capacity_vulnerability_n_indicators,LVI,cluster_kmeans,cluster_ward,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,cluster_name
3384,1.0,1.0,1.0,1.0,1.0,4.0,1,0.6666666666666666,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,1.0,0.0,0.3333333333333333,4.0,45.0,1100.0,2.5,0.0,1.0,0,30.0,1.0,1.0,11.25,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.0317460317460317,0.7581922470647413,0.619081157007801,0.1666666666666666,0.0555555555555555,0.1764705882352941,0.7039473684210527,0.912,0.8529411764705882,0.0,0.75,1.0,0.9393939393939394,0.0,0.6022548589546435,4,0.2756600447196422,4,0.6363335879806468,7,0.5047494972183109,2,2,-0.3657926038376592,-0.4179140478236718,0.7003733400032496,-0.8159568639881617,0.09180145164729551,-1.1270083981485997,-0.3731096226065528,1.742590182952392,1.1085588092149443,"agriculture-dependent, diversified-livelihood, flood-exposed (average-LVI)"
3385,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,0.0,1.0,7.0,50.0,2.0,0.0,0.0,0,0.0,1.0,0.0,7.0,3.1663803379416287,4.021326932923707,1.0,0.0,0.0,0.0,0.7581922470647413,0.619081157007801,0.0,0.0,0.0,0.8157894736842105,0.996,0.8823529411764706,0.0,1.0,1.0,1.0,0.0,0.3443183510181355,4,0.2039473684210526,4,0.6969075630252101,7,0.4150577608214661,1,1,2.436926394536382,-0.7886746894855565,0.214485507226267,-0.6636938845229836,0.2418886294884981,-0.5507235824960496,0.5778847326998726,-0.4049717981197901,1.6669599215432935,"off-farm, single-livelihood, flood-spared (average-LVI)"
3386,1.0,1.0,1.0,1.0,1.0,2.0,0,0.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,1.0,2.0,6.0,750.0,0.0,0.0,1.0,0,0.0,2.0,0.0,3.0,3.1663803379416287,4.021326932923707,0.0,0.0,0.0,0.0,0.7581922470647413,0.619081157007801,0.0,0.1666666666666666,0.0588235294117647,0.9210526315789472,0.94,1.0,0.0,0.75,1.0,1.0,1.0,0.3443183510181355,4,0.2866357069143447,4,0.8128571428571428,7,0.4812704002632077,1,1,2.004307462774625,0.06460872834614852,0.5153302197015035,0.9599096448428334,0.7763791472219354,1.842432572046961,1.317561598196129,-0.08254242393903909,0.7080053496167996,"off-farm, single-livelihood, flood-spared (average-LVI)"
3388,1.0,1.0,2.0,1.0,1.0,3.0,0,0.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,0.0,3.0,21.0,2000.0,5.333333333333333,0.0,0.0,0,0.0,1.0,0.0,7.0,3.1663803379416287,4.021326932923707,1.0,0.0,0.0,0.0,0.7581922470647413,0.619081157007801,0.0,0.0,0.1176470588235294,0.8157894736842105,0.84,0.6862745098039217,0.0,1.0,1.0,1.0,0.0,0.3443183510181355,4,0.233359133126935,4,0.6466106442577031,7,0.4080960428009246,1,1,1.8546963837310009,-1.0599500552378534,-0.7456930751208455,-0.25316529021304446,-0.03892313033550476,-0.4424929105669113,0.7017518010815486,-0.16907074036005842,0.9521730389406113,"off-farm, single-livelihood, flood-spared (average-LVI)"
339,1.0,1.0,1.0,1.0,1.0,4.0,1,1.75,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,0.3333333333333333,4.0,30.0,10625.0,12.0,0.0,1.0,0,100.0,1.0,0.0,7.5,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.0833333333333333,0.7581922470647413,0.619081157007801,0.0,0.0555555555555555,0.1764705882352941,0.8026315789473685,0.15,0.2941176470588235,0.0,0.75,1.0,0.797979797979798,0.0,0.6151516843514688,4,0.2586644306845545,4,0.4274424921483745,7,0.433752869061466,2,2,-1.3711248975547072,-2.262220408995791,-2.002884076722725,-1.006675614051162,-0.9377517654664629,-0.22895498288323252,1.8372496128347706,0.3176944401460927,-2.03025856095016,"agriculture-dependent, diversified-livelihood, flood-exposed (average-LVI)"
3391,1.0,1.0,1.0,1.0,1.0,2.0,1,1.2,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,1.0,2.0,16.0,0.0,9.0,0.0,0.0,0,0.0,2.0,0.0,8.0,3.1663803379416287,4.021326932923707,0.0,0.0,1.0,0.0571428571428571,0.7581922470647413,0.619081157007801,0.0,0.1666666666666666,0.0588235294117647,0.7894736842105263,1.0,0.4705882352941176,0.0,1.0,1.0,1.0,1.0,0.6086040653038498,4,0.2537409700722394,4,0.7815126050420168,7,0.5479525468060353,1,2,1.3563553846940883,-0.32022733399043757,-1.0266832658768459,-1.8599433549389568,1.369479677304648,1.4808626930367506,-0.2808829079680101,0.5065949096977311,0.40621364412720024,"off-farm, single-livelihood, flood-spared (average-LVI)"
3393,1.0,1.0,1.0,1.0,1.0,4.0,0,0.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,3.0,4.0,28.0,25.0,7.0,0.0,0.0,0,0.0,2.0,0.0,7.0,3.1663803379416287,4.021326932923707,0.0,0.0,0.0,0.0,0.7581922470647413,0.619081157007801,0.0,0.5,0.1764705882352941,0.8157894736842105,0.998,0.5882352941176471,0.0,1.0,1.0,1.0,1.0,0.3443183510181355,4,0.3730650154798761,4,0.7980336134453782,7,0.5051389933144633,1,1,2.261096913310179,0.6587441810882696,-1.560080959784507,0.6384380739337667,1.813646303418538,1.2673281559558187,-1.1259818361677412,0.8652621512547845,-0.7124849057023027,"off-farm, single-livelihood, flood-spared (average-LVI)"
3394,1.0,1.0,1.0,1.0,1.0,4.0,1,1.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,1.0,0.0,1.0,4.0,28.0,792.5,1.5,0.5,1.0,1,96.0,1.0,1.0,7.0,3.1663803379416287,4.021326932923707,1.0,0.5,1.0,0.0476190476190476,0.7581922470647413,0.619081157007801,0.1666666666666666,0.1666666666666666,0.1764705882352941,0.8157894736842105,0.9366,0.9117647058823528,0.5,0.75,0.0,0.806060606060606,0.0,0.6062231129228974,4,0.3313983488132095,4,0.5577750445632799,7,0.4984655020997956,2,2,-1.1128506493529662,0.3208353914762247,1.7426227820291462,0.658727661225811,1.1425177793978045,-0.5930555090832011,-0.4657610083146684,-0.8489953644555615,0.4480386819627029,"agriculture-dependent, diversified-livelihood, flood-exposed (average-LVI)"
3398.1,3.0,3.0,1.0,1.0,1.0,4.0,1,0.6,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,1.0,0.0,1.0,4.0,32.0,2.5,6.333333333333333,0.3333333333333333,1.0,0,80.0,1.0,1.0,8.0,3.1663803379416287,4.021326932923707,1.0,0.3333333333333333,1.0,0.0285714285714285,0.7581922470647413,0.619081157007801,0.1666666666666666,0.1666666666666666,0.1764705882352941,0.7894736842105263,0.9998,0.627450980392157,0.3333333333333333,0.75,1.0,0.8383838383838383,0.0,0.6014612081609927,4,0.3248194014447884,4,0.6498525931584754,7,0.5253777342547522,2,2,-0.5312860665310686,0.2800470419958917,0.2773409239564176,-0.11084204384017615,0.8883287669351407,-0.44075402244899736,0.0683209735903123,1.0869118828956819,0.7934991378552988,"agriculture-dependent, diversified-livelihood, flood-exposed (average-LVI)"
3398.2,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,0.0,1.0,28.0,0.0,0.0,1.0,0.0,0,0.0,2.0,0.0,28.0,3.1663803379416287,4.021326932923707,0.0,1.0,1.0,0.0952380952380952,0.7581922470647413,0.619081157007801,0.0,0.0,0.0,0.2631578947368421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6181278748276594,4,0.0657894736842105,4,1.0,7,0.5613057828372899,1,2,2.4211606128201293,-0.5667527285344682,4.536992442470826,-5.850595721226418,-0.8889940387194107,-2.468798924394522,-5.019737344567658,3.8471543515422093,-1.63710954926018,"off-farm, single-livelihood, flood-spared (average-LVI)"
3399,1.0,1.0,1.0,1.0,1.0,3.0,1,4.2,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,2.0,3.0,15.0,200.0,4.0,0.5,0.0,0,60.0,2.0,0.0,5.0,3.1663803379416287,4.021326932923707,0.0,0.5,1.0,0.2,0.7581922470647413,0.619081157007801,0.0,0.3333333333333333,0.1176470588235294,0.868421052631579,0.984,0.7647058823529411,0.5,1.0,1.0,0.8787878787878788,1.0,0.6443183510181356,4,0.3298503611971104,4,0.8753562515915457,7,0.6165083212689306,1,2,0.8342484926275014,1.7947540195984226,0.33934484905915135,-1.1865608207226572,2.426708658961606,1.3406702881859955,0.7431341834104479,-0.3868441564036243,-0.8785120250306346,"off-farm, single-livelihood, flood-spared (average-LVI)"
34,1.0,1.0,1.0,1.0,1.0,7.0,1,1.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,1.0,0.0,0.75,7.0,49.0,1571.428571428571,1.8333333333333333,0.0,2.0,0,6.0,1.0,1.0,7.0,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.0476190476190476,0.7581922470647413,0.619081157007801,0.1666666666666666,0.125,0.3529411764705882,0.8157894736842105,0.8742857142857143,0.892156862745098,0.0,0.5,1.0,0.987878787878788,0.0,0.6062231129228974,4,0.3650993292053663,4,0.6077601949870858,7,0.5263608790384499,2,2,-1.430229785248098,0.39670253100502934,0.2125320514718134,1.3334737449521596,0.4024024669508941,-0.5719270257728193,0.9891120515492648,1.8750154304372417,0.9109907060687448,"agriculture-dependent, diversified-livelihood, flood-exposed (average-LVI)"
3400,1.0,1.0,1.0,1.0,1.0,5.0,1,1.3333333333333333,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,0.6666666666666666,5.0,35.0,0.0,8.5,0.0,0.0,0,0.0,1.0,0.0,7.0,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.0634920634920634,0.7581922470647413,0.619081157007801,0.0,0.1111111111111111,0.2352941176470588,0.8157894736842105,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.6101913668911514,4,0.2905486756105951,4,0.6428571428571429,7,0.5145323951196298,1,2,0.5718217480033153,0.03719802899415425,-1.7394738592936472,-0.7803610316772217,1.3228942551188223,-0.4022729292324885,0.46662305801248627,0.22038372047249438,0.8976926057737389,"off-farm, single-livelihood, flood-spared (average-LVI)"
3401,1.0,1.0,1.0,1.0,1.0,3.0,0,0.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,0.5,3.0,27.0,4333.333333333333,0.6666666666666666,0.6666666666666666,0.0,0,0.0,1.0,0.0,9.0,3.1663803379416287,4.021326932923707,1.0,0.6666666666666666,0.0,0.0,0.7581922470647413,0.619081157007801,0.0,0.0833333333333333,0.1176470588235294,0.7631578947368421,0.6533333333333333,0.96078431372549,0.6666666666666666,1.0,1.0,1.0,0.0,0.3443183510181355,4,0.2410345717234262,4,0.7543977591036415,7,0.4465835606150678,1,1,2.254813568459146,-0.3383127747243902,1.4830925204861485,-0.11036704919766661,-0.31699268229033034,-1.3773811959301283,0.6233772884151424,-0.118594928771647,-0.9412189006084799,"off-farm, single-livelihood, flood-spared (average-LVI)"
3402.1,6.0,6.0,1.0,1.0,1.0,4.0,0,0.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,3.0,4.0,35.0,0.0,7.0,0.0,0.0,0,0.0,1.0,0.0,8.75,3.1663803379416287,4.021326932923707,1.0,0.0,0.0,0.0,0.7581922470647413,0.619081157007801,0.0,0.5,0.1764705882352941,0.7697368421052632,1.0,0.5882352941176471,0.0,1.0,1.0,1.0,0.0,0.3443183510181355,4,0.3615518575851393,4,0.6554621848739496,7,0.4537774644924082,1,1,1.9845688473856635,0.47168589806064054,-1.7932576814448948,0.5620170949370745,1.5742243235052775,-0.9595030814579972,-1.2757422887440284,0.8970856974916772,-0.35289345723051024,"off-farm, single-livelihood, flood-spared (average-LVI)"
3402.2,1.0,1.0,1.0,1.0,1.0,3.0,0,0.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,0.5,3.0,15.0,0.0,3.0,0.0,0.0,0,0.0,2.0,0.0,5.0,3.1663803379416287,4.021326932923707,0.0,0.0,0.0,0.0,0.7581922470647413,0.619081157007801,0.0,0.0833333333333333,0.1176470588235294,0.868421052631579,1.0,0.8235294117647058,0.0,1.0,1.0,1.0,1.0,0.3443183510181355,4,0.2673503611971104,4,0.8319327731092436,7,0.4812004951081632,1,1,2.4052881314588443,-0.1362093482292307,-0.18576984012492095,0.09085004273221432,0.8053189741357368,1.656839807300067,0.5314950727752866,-0.16056043831588598,0.9084625009616301,"off-farm, single-livelihood, flood-spared (average-LVI)"
3403,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,1.0,2.0,12.0,600.0,5.0,0.0,0.0,0,0.0,1.0,0.0,6.0,3.1663803379416287,4.021326932923707,1.0,0.0,0.0,0.0,0.7581922470647413,0.619081157007801,0.0,0.1666666666666666,0.0588235294117647,0.8421052631578947,0.952,0.7058823529411765,0.0,1.0,1.0,1.0,0.0,0.3443183510181355,4,0.2668988648090815,4,0.6654117647058824,7,0.4255429935110331,1,1,2.165104090599336,-0.4483157649685244,-0.8268238736549572,0.005046656694485997,0.7374749161812114,-0.35690489791292085,0.4587470490183967,-0.2935133104794455,0.9472709791513874,"off-farm, single-livelihood, flood-spared (average-LVI)"
3404,1.0,1.0,1.0,1.0,1.0,5.0,1,1.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,0.25,5.0,35.0,2220.0,9.25,0.0,0.0,0,33.0,1.0,0.0,7.0,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.0476190476190476,0.7581922470647413,0.619081157007801,0.0,0.0416666666666666,0.2352941176470588,0.8157894736842105,0.8224,0.4558823529411764,0.0,1.0,1.0,0.9333333333333332,0.0,0.6062231129228974,4,0.273187564499484,4,0.6016593837535015,7,0.4936900203919609,1,2,0.2639996524401157,-0.594468454629092,-1.807906038079738,-0.887741946722117,0.7347481521602516,-0.3171034085832639,0.8052128606860305,0.04893298553418408,0.44565331314018874,"off-farm, single-livelihood, flood-spared (average-LVI)"
3405,1.0,1.0,1.0,1.0,1.0,6.0,1,1.5,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,0.5,6.0,43.0,5000.0,11.0,0.0,1.0,0,0.0,2.0,0.0,7.166666666666667,3.1663803379416287,4.021326932923707,0.0,0.0,1.0,0.0714285714285714,0.7581922470647413,0.619081157007801,0.0,0.0833333333333333,0.2941176470588235,0.8114035087719298,0.6,0.3529411764705882,0.0,0.75,1.0,1.0,1.0,0.6121754938752784,4,0.2972136222910216,4,0.6718487394957984,7,0.5270792852206995,2,2,-0.40924745431395254,-0.9190559488513874,-1.7604528102974355,-0.4707371168298281,0.19264319825133747,1.6568880216435706,0.8954010428260645,1.1937369698208842,-0.9417462275727254,"agriculture-dependent, diversified-livelihood, flood-exposed (average-LVI)"
3406,1.0,1.0,1.0,1.0,1.0,3.0,1,1.5714285714285714,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,2.0,0.0,0.0,3.0,21.0,350.0,5.0,0.0,1.0,0,16.0,1.0,2.0,7.0,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.0748299319727891,0.7581922470647413,0.619081157007801,0.3333333333333333,0.0,0.1176470588235294,0.8157894736842105,0.972,0.7058823529411765,0.0,0.75,1.0,0.9676767676767676,0.0,0.6130258340113328,4,0.3166924664602683,4,0.6279370172311349,7,0.5192184392342454,2,2,-1.1179219022947011,-0.28140131701652216,0.7015695975690691,-0.32131586404106216,0.37461893818782266,-0.050884092202597916,0.8256268633785406,1.1270616609969504,2.431713240614469,"agriculture-dependent, diversified-livelihood, flood-exposed (average-LVI)"
3407,1.0,1.0,1.0,1.0,1.0,2.0,0,0.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,1.0,2.0,28.0,0.0,6.0,0.0,0.0,0,0.0,1.0,0.0,14.0,3.1663803379416287,4.021326932923707,1.0,0.0,0.0,0.0,0.7581922470647413,0.619081157007801,0.0,0.1666666666666666,0.0588235294117647,0.631578947368421,1.0,0.6470588235294118,0.0,1.0,1.0,1.0,0.0,0.3443183510181355,4,0.2142672858617131,4,0.6638655462184874,7,0.4074837276994453,1,2,2.2739978893031827,-1.0102057908877748,-0.4361843899630718,-1.5554130548251706,0.06699028285162678,-1.5602045212840294,-1.9879907097284073,1.4479898969442244,0.5402474422097733,"off-farm, single-livelihood, flood-spared (average-LVI)"
3408,1.0,1.0,1.0,1.0,1.0,6.0,1,1.2222222222222223,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,5.0,6.0,42.0,0.0,8.0,0.0,0.0,0,18.0,1.0,0.0,7.0,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.0582010582010582,0.7581922470647413,0.619081157007801,0.0,0.8333333333333334,0.2941176470588235,0.8157894736842105,1.0,0.5294117647058824,0.0,1.0,1.0,0.9636363636363636,0.0,0.6088686155684001,4,0.4858101135190918,4,0.6418640183346066,7,0.5788475824740328,1,1,0.6520662367138939,2.143506485675451,-2.8532645634283877,0.9036888816097495,3.4225408827513943,-0.974073125838333,-1.2045090064516801,0.9708923594566794,-1.6235263630869448,"off-farm, single-livelihood, flood-spared (average-LVI)"
3409,1.0,1.0,1.0,1.0,1.0,3.0,1,2.333333333333333,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,1.0,0.0,0.5,3.0,21.0,426.6666666666667,4.5,0.0,1.0,1,35.0,1.0,1.0,7.0,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.111111111111111,0.7581922470647413,0.619081157007801,0.1666666666666666,0.0833333333333333,0.1176470588235294,0.8157894736842105,0.9658666666666668,0.7352941176470589,0.0,0.75,0.0,0.9292929292929292,0.0,0.6220961287959134,4,0.295859133126935,4,0.4829219590866649,7,0.4669590736698377,2,2,-1.2884909824071897,-0.5031185499159008,0.44146885487486665,-0.20347177239870756,1.0036737909080886,-0.23487344473253988,-0.31660580282180345,-0.7058000120681556,1.5887252522404494,"agriculture-dependent, diversified-livelihood, flood-exposed (average-LVI)"
341,6.0,6.0,1.0,1.0,1.0,5.0,1,1.2,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,1.5,5.0,35.0,710.0,11.0,0.0,1.0,0,21.0,1.0,0.0,7.0,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.0571428571428571,0.7581922470647413,0.619081157007801,0.0,0.25,0.2352941176470588,0.8157894736842105,0.9432,0.3529411764705882,0.0,0.75,1.0,0.9575757575757576,0.0,0.6086040653038498,4,0.3252708978328173,4,0.5719595620066208,7,0.5019448417144293,1,2,-0.2428333234122126,-0.06262255805733917,-2.1666386744815274,-0.12688139401033546,1.2565710223654187,-0.21834969149256167,0.29543785665471334,0.9940763618391233,0.26537036362437233,"off-farm, single-livelihood, flood-spared (average-LVI)"
3411,2.0,2.0,1.0,1.0,1.0,4.0,1,2.5,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,1.0,4.0,28.0,1912.5,3.5,0.0,0.0,0,62.0,1.0,0.0,7.0,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.119047619047619,0.7581922470647413,0.619081157007801,0.0,0.1666666666666666,0.1764705882352941,0.8157894736842105,0.847,0.7941176470588235,0.0,1.0,1.0,0.8747474747474747,0.0,0.6240802557800403,4,0.2897316821465428,4,0.6451235888294712,7,0.5196451755853514,1,2,0.3270096795140476,0.33616421991765627,-0.7394236130940894,-1.0808642292427075,1.2749313548977337,-0.7484798511403649,0.7769340126338682,-0.17956991363645652,0.09434174287540666,"off-farm, single-livelihood, flood-spared (average-LVI)"
3412,1.0,1.0,1.0,1.0,1.0,2.0,1,3.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,0.0,2.0,14.0,0.0,0.0,1.0,0.0,0,0.0,2.0,0.0,7.0,3.1663803379416287,4.021326932923707,0.0,1.0,1.0,0.1428571428571428,0.7581922470647413,0.619081157007801,0.0,0.0,0.0588235294117647,0.8157894736842105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6300326367324213,4,0.2186532507739938,4,1.0,7,0.616228629168805,1,1,1.7990484835206264,1.2383158919217943,2.888382779420086,-1.845012608496158,1.220309927432617,0.8542213807298019,1.1885024012688417,-0.5245008564287825,-0.2294268097797299,"off-farm, single-livelihood, flood-spared (average-LVI)"
3413,1.0,1.0,1.0,1.0,1.0,3.0,1,3.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,0.5,3.0,21.0,1400.0,6.0,0.5,0.0,0,24.0,2.0,0.0,7.0,3.1663803379416287,4.021326932923707,0.0,0.5,1.0,0.1428571428571428,0.7581922470647413,0.619081157007801,0.0,0.0833333333333333,0.1176470588235294,0.8157894736842105,0.888,0.6470588235294118,0.5,1.0,1.0,0.9515151515151516,1.0,0.6300326367324213,4,0.2541924664602683,4,0.8552248535777948,7,0.5798166522568281,1,2,0.9813547791091151,0.4494009714772696,0.4468158907468693,-1.7829485617218914,1.2099723070483954,1.2895460052779653,0.7705111075012752,-0.08854835882406484,-0.4261275727204374,"off-farm, single-livelihood, flood-spared (average-LVI)"
3414,2.0,2.0,1.0,1.0,1.0,3.0,1,3.857142857142857,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,2.0,3.0,21.0,33.333333333333336,9.0,0.0,0.0,0,15.0,1.0,0.0,7.0,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.1836734693877551,0.7581922470647413,0.619081157007801,0.0,0.3333333333333333,0.1176470588235294,0.8157894736842105,0.9973333333333332,0.4705882352941176,0.0,1.0,1.0,0.9696969696969696,0.0,0.6402367183650743,4,0.3166924664602683,4,0.6339455054749171,7,0.5302915634334199,1,2,0.39616564581058117,0.6849021114001446,-1.8396949451326488,-1.4659663849163942,2.107837534020661,-0.48969857028559477,0.2285046428511807,0.10403125515513321,0.20300005198922916,"off-farm, single-livelihood, flood-spared (average-LVI)"
3415,6.0,6.0,1.0,1.0,1.0,4.0,1,2.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,0.3333333333333333,4.0,26.0,300.0,4.333333333333333,0.0,0.0,0,0.0,1.0,0.0,6.5,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.0952380952380952,0.7581922470647413,0.619081157007801,0.0,0.0555555555555555,0.1764705882352941,0.8289473684210527,0.976,0.7450980392156863,0.0,1.0,1.0,1.0,0.0,0.6181278748276594,4,0.2652433780529756,4,0.6744425770308123,7,0.5192712766371491,1,2,0.7340916413279858,0.16861927583437802,-0.7551933790929191,-1.0468745638602381,1.213229066550307,-0.5460868987874838,0.9948513355604425,-0.1877555628120566,1.092181084914311,"off-farm, single-livelihood, flood-spared (average-LVI)"
3416,1.0,1.0,1.0,1.0,1.0,2.0,0,0.0,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,0.0,2.0,21.0,4065.0,1.0,0.0,0.0,0,0.0,2.0,0.0,10.5,3.1663803379416287,4.021326932923707,0.0,0.0,0.0,0.0,0.7581922470647413,0.619081157007801,0.0,0.0,0.0588235294117647,0.7236842105263158,0.6748,0.9411764705882352,0.0,1.0,1.0,1.0,1.0,0.3443183510181355,4,0.1956269349845201,4,0.8022823529411764,7,0.4474092129812774,1,2,2.4002274905925587,-1.3590504394893446,0.8071946232894125,-1.2438010732220661,-0.632709822760296,0.6337207858919037,-0.2470102901216438,0.6169911210020822,-0.28967862364037944,"off-farm, single-livelihood, flood-spared (average-LVI)"
3417,1.0,1.0,1.0,1.0,1.0,3.0,1,3.090909090909091,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,2.0,3.0,23.0,26.666666666666668,6.666666666666667,0.0,0.0,0,10.5,1.0,0.0,7.666666666666667,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.1471861471861471,0.7581922470647413,0.619081157007801,0.0,0.3333333333333333,0.1176470588235294,0.7982456140350876,0.9978666666666668,0.6078431372549019,0.0,1.0,1.0,0.9787878787878788,0.0,0.6311148878146724,4,0.3123065015479875,4,0.6549282403870639,7,0.5327832099165746,1,2,0.6701746688626039,0.7065897159051279,-1.355666661322374,-1.3273957227945063,1.9954489105312354,-0.7452132933757859,0.03478691762946168,0.22128980364906276,0.18731025223447154,"off-farm, single-livelihood, flood-spared (average-LVI)"
3418,1.0,1.0,1.0,1.0,1.0,6.0,1,0.5,3.916630107526882,3.109713978494624,2.47279692780338,4.102432258064516,4.788888172043011,3.172660368663595,0.0,0.0,2.0,6.0,42.0,1341.6666666666667,9.666666666666666,0.0,1.0,0,0.0,1.0,0.0,7.0,3.1663803379416287,4.021326932923707,1.0,0.0,1.0,0.0238095238095238,0.7581922470647413,0.619081157007801,0.0,0.3333333333333333,0.2941176470588235,0.8157894736842105,0.8926666666666667,0.4313725490196078,0.0,0.75,1.0,1.0,0.0,0.6002707319705165,4,0.3608101135190918,4,0.5820056022408965,7,0.5143621492435017,1,2,-0.12046706451945241,0.20731916785364185,-2.202572910442838,0.5357294047600649,1.3692862804759391,-0.4273938870756699,0.18450004301874037,1.187539845081993,-0.2131354161006016,"off-farm, single-livelihood, flood-spared (average-LVI)"
